match_id,win,is_dire,patch,game_mode,lobby_type,duration,obs_placed,sen_placed,camps_stacked,hero_id,level,item_0,item_1,item_2,item_3,item_4,item_5,kda,last_hits_per_min,denies,ka_per_min,kills_per_min,deaths_per_min,gold_per_min,xp_per_min,pct_team_gpm,pct_team_xpm
4133996650,1,1,38,22,7,3060,None,None,None,5,21,254,214,206,256,42,46,2,1.588235294117647,1,0.47058823529411764,0.19607843137254902,336,380,0.17151607963246554,0.14542671259089168
4132155603,1,0,38,22,7,1915,None,None,None,27,13,180,244,218,46,0,0,0,0.4073107049608355,0,0.18798955613577023,0.18798955613577023,173,258,0.1371927042030135,0.16570327552986513
4128618002,1,0,38,22,7,2343,None,None,None,87,17,0,46,16,180,254,0,2,0.793854033290653,2,0.38412291933418696,0.12804097311139565,208,338,0.15182481751824817,0.18851087562744004
4125535582,1,0,38,22,7,3424,None,None,None,5,25,96,214,254,102,218,46,2,1.086448598130841,0,0.4731308411214953,0.15771028037383178,399,526,0.26129666011787817,0.2544750846637639
4122285995,1,1,38,22,7,2631,None,None,None,49,23,116,112,63,46,0,166,2,5.427594070695553,2,0.31927023945267957,0.11402508551881413,413,555,0.23627002288329518,0.23819742489270387
4120350243,0,0,38,22,7,2890,None,None,None,71,23,267,63,46,42,162,0,2,0.6020761245674741,0,0.7058823529411765,0.2906574394463668,291,474,0.17218934911242603,0.20816864295125165
4119631706,1,1,38,22,7,2820,None,None,None,84,19,180,102,188,90,218,0,2,0.46808510638297873,0,0.3191489361702128,0.10638297872340426,246,331,0.14496169711255155,0.1453028972783143
4118397929,1,0,38,22,7,3164,None,None,None,98,25,127,125,235,46,180,0,2,3.3944374209860935,0,0.5309734513274336,0.1706700379266751,417,637,0.25661538461538463,0.27901883486640383
4118285827,0,0,38,22,7,2537,None,None,None,5,22,256,214,218,102,46,9,1,1.064249113125739,0,0.4493496255419787,0.21284982262514782,363,507,0.1926751592356688,0.22207621550591328
4116569255,0,0,38,22,7,3439,None,None,None,29,23,1,127,231,131,0,46,3,1.552776970049433,2,0.40127944169816804,0.10468159348647862,288,398,0.15327301756253325,0.18791312559017942
4114986314,1,1,38,22,7,2637,None,None,None,36,23,127,96,63,79,77,46,1,3.0489192263936293,6,0.477815699658703,0.22753128555176336,375,520,0.19736842105263158,0.18413597733711048
4113364583,1,1,38,22,7,3526,None,None,None,51,25,214,127,267,36,242,210,2,2.433352240499149,20,0.5104934770277936,0.18718094157685763,353,475,0.17160913952357804,0.1737381126554499
4106021764,1,1,38,22,7,3451,None,None,None,20,25,218,187,263,267,214,46,3,0.9040857722399305,3,0.6780643291799479,0.15647638365691105,326,543,0.13761080624736174,0.1876295784381479
4104081250,1,1,38,22,7,3470,0,0,0,63,25,236,123,46,63,168,149,5,3.5273775216138326,3,0.6916426512968299,0.12103746397694524,382,747,0.17076441662941438,0.2404248471194078
4102565829,1,1,38,22,7,2458,None,None,None,20,17,214,0,0,188,16,102,2,0.6590724165988608,1,0.31733116354759966,0.12205044751830756,196,322,0.1101123595505618,0.14576731552738795
4100672776,1,1,38,22,7,2167,None,None,None,5,15,0,214,46,42,254,0,1,0.35994462390401477,0,0.35994462390401477,0.24919243193354867,192,284,0.12276214833759591,0.1462409886714727
4099104923,1,1,38,22,0,1559,None,None,None,38,12,106,0,182,50,0,46,0,0.9621552277100707,3,0.23091725465041693,0.3463758819756254,230,281,0.17557251908396945,0.1726044226044226
4098705664,1,0,38,22,0,2376,None,None,None,85,15,31,79,182,42,180,0,0,0.8080808080808081,2,0.3787878787878788,0.3787878787878788,204,271,0.14945054945054945,0.1449197860962567
4098497823,0,0,38,22,0,2506,0,0,0,42,25,63,252,208,9,151,46,11,2.5857940941739823,2,0.7901037509976058,0.047885075818036714,441,685,0.24887133182844243,0.28745279060008394
4097513504,0,1,38,22,0,2508,None,None,None,5,20,254,214,46,42,102,1,2,0.8133971291866029,0,0.5741626794258373,0.215311004784689,362,415,0.15884159719175076,0.14364832121841467
4097411100,0,1,38,22,0,3009,17,5,1,30,23,218,48,254,102,40,187,3,0.9172482552342971,0,0.4985044865403789,0.13958125623130607,354,459,0.15,0.15976331360946747
4093530465,1,0,38,22,0,2829,None,None,None,63,21,63,116,166,240,212,51,2,2.7571580063626726,1,0.5090137857900319,0.16967126193001061,346,405,0.2285336856010568,0.23684210526315788
4085460250,0,0,38,22,0,2630,None,None,None,25,24,50,135,41,166,100,0,1,3.650190114068441,0,0.3193916349809886,0.2509505703422053,427,569,0.23219140837411636,0.23158323158323157
4083229935,0,0,38,22,0,3905,0,0,0,98,25,46,210,242,116,180,127,2,3.4571062740076828,6,0.3072983354673496,0.10755441741357236,399,525,0.2176759410801964,0.23863636363636365
3633692314,1,1,26,22,7,2143,None,None,None,26,13,214,46,16,43,188,0,0,0.2799813345776948,2,0.16798880074661687,0.33597760149323375,133,214,0.09035326086956522,0.11048012390294269
3633157269,1,1,26,22,7,2994,None,None,None,20,23,214,102,90,36,46,42,3,0.8216432865731463,1,0.62124248496994,0.18036072144288579,256,483,0.13001523616048755,0.15862068965517243
3631590120,0,1,26,22,7,3134,0,0,1,99,25,242,127,63,210,36,46,2,2.6228462029355457,2,0.5169112954690491,0.21059349074664965,338,540,0.14340263046245227,0.18305084745762712
3631420167,0,1,26,22,7,1723,None,None,None,71,15,180,40,92,9,36,127,6,1.0795124782356356,0,0.8705745792222868,0.10446894950667442,300,383,0.14231499051233396,0.15487262434290336
3631054788,1,0,26,22,7,3166,0,0,0,99,22,90,127,63,36,9,242,2,3.0322173089071383,5,0.22741629816803538,0.09475679090334807,325,408,0.18289251547552055,0.19299905392620625
3627635906,0,0,26,22,7,3150,7,4,0,31,25,102,214,0,46,24,206,2,0.8571428571428571,1,0.41904761904761906,0.13333333333333333,307,537,0.1813349084465446,0.23368146214099217
3627456781,1,1,26,22,7,3182,0,0,0,49,25,151,63,46,36,116,166,1,3.1301068510370835,2,0.4525455688246386,0.2451288497800126,368,538,0.18871794871794872,0.1986706056129985
3627318686,1,0,26,22,7,2048,None,None,None,26,16,214,36,40,46,42,102,1,0.439453125,2,0.263671875,0.205078125,198,347,0.1493212669683258,0.20280537697253068
3625640497,0,0,26,22,7,3300,None,None,None,50,22,240,46,36,0,28,180,1,0.4545454545454546,0,0.2727272727272727,0.14545454545454545,217,389,0.13613550815558345,0.18630268199233715
3622863744,1,1,26,22,7,2008,None,None,None,26,14,214,0,16,0,46,0,0,0.05976095617529881,0,0.3884462151394422,0.4183266932270916,172,286,0.10355207706201083,0.1269982238010657
3622370957,1,1,26,22,7,2396,None,None,None,84,20,180,102,46,100,218,40,1,1.0767946577629384,2,0.27545909849749584,0.12520868113522537,275,430,0.1611013473930873,0.20216267042783262
3622206985,1,0,26,22,7,2493,0,0,0,99,20,127,36,208,63,46,131,1,3.393501805054152,1,0.31287605294825516,0.16847172081829123,346,435,0.2829108748977923,0.256788665879575
3620614715,0,0,26,22,7,2826,None,None,None,26,25,96,188,0,214,46,1,4,0.7006369426751592,3,0.6794055201698513,0.12738853503184713,299,589,0.1517766497461929,0.21718289085545722
3616798464,0,1,26,22,7,3308,9,2,0,20,25,63,263,46,147,0,88,3,2.2309552599758162,2,0.6892382103990327,0.16324062877871826,361,556,0.13445065176908752,0.17118226600985223
3611311702,0,1,26,22,7,3913,None,None,None,47,25,263,259,46,154,158,127,4,4.293381037567084,6,0.6440071556350626,0.12266802964477383,472,462,0.20692678649715038,0.16423746889441876
3610736004,0,1,26,22,7,2194,None,None,None,99,19,127,125,36,90,63,53,3,3.691886964448496,13,0.35551504102096626,0.0820419325432999,454,445,0.22531017369727047,0.2
3610515541,1,1,26,22,7,2025,None,None,None,44,19,168,46,182,50,16,8,1,2.2814814814814817,2,0.5333333333333333,0.2962962962962963,336,470,0.207663782447466,0.20425901781833986
3609297232,0,1,26,22,7,1950,None,None,None,30,17,254,48,218,46,0,0,5,0.3076923076923077,0,0.6461538461538462,0.09230769230769231,325,419,0.12582268679829656,0.1386499007279947
3609009215,0,1,26,22,7,2746,7,13,0,20,22,170,214,229,33,218,0,2,0.5680990531682447,0,0.4588492352512746,0.1529497450837582,264,461,0.11691762621789194,0.16238112011271574
3608810049,1,1,26,22,7,2050,10,3,0,90,16,46,108,0,214,23,0,2,1.873170731707317,1,0.351219512195122,0.11707317073170732,300,337,0.1893939393939394,0.1835511982570806
3606654452,1,1,26,22,7,1920,None,None,None,27,13,16,46,42,44,180,56,0,0.5625,3,0.25,0.34375,188,274,0.14873417721518986,0.17873450750163078
3605073273,0,1,26,22,7,2456,12,12,4,90,24,108,0,24,48,46,57,5,1.8566775244299674,0,0.732899022801303,0.1221498371335505,370,617,0.1701931922723091,0.19699872286079181
3603404069,1,1,26,22,0,1576,None,None,None,99,12,125,36,3,63,46,0,1,2.0939086294416245,0,0.26649746192893403,0.2284263959390863,265,268,0.17480211081794195,0.16341463414634147
3603355301,1,1,26,22,0,1774,4,3,2,26,12,0,0,16,214,0,1,1,0.2029312288613303,0,0.20293122886133033,0.13528748590755355,167,251,0.12546957175056347,0.16193548387096773
3596108196,1,1,26,22,0,3293,1,0,0,96,21,90,182,214,46,210,1,1,2.0224719101123596,0,0.41907075614940786,0.20042514424536897,245,344,0.13193322563274099,0.13416536661466458
3595904536,0,0,26,22,7,3132,None,None,None,26,19,16,214,46,42,0,1,1,0.421455938697318,1,0.28735632183908044,0.19157088122605362,227,323,0.12534511319712865,0.1470856102003643
3595396421,1,0,26,22,7,1652,None,None,None,90,11,214,16,0,46,42,23,0,0.9806295399515739,1,0.2179176755447942,0.4358353510895884,180,240,0.16806722689075632,0.16632016632016633
3595241038,1,1,26,22,7,1766,None,None,None,44,13,172,8,182,50,240,46,1,2.3103057757644394,1,0.30577576443941107,0.23782559456398641,243,284,0.17763157894736842,0.17884130982367757
3595051524,0,1,26,22,0,2664,None,None,None,71,21,185,149,63,127,92,240,3,0.7207207207207207,1,0.5405405405405406,0.15765765765765766,304,427,0.11773818745158791,0.1441106986162673
3593879354,0,0,26,22,7,3176,None,None,None,99,25,210,208,127,63,36,90,4,3.891687657430731,3,0.5856423173803527,0.11335012594458439,425,579,0.2808988764044944,0.30345911949685533
3591933684,0,1,26,22,7,2533,None,None,None,40,25,263,249,166,229,63,46,4,4.619028819581524,3,0.8764311093564943,0.16581129095933675,532,657,0.2159090909090909,0.18884736993388904
3590119809,1,1,26,22,7,3701,13,19,0,26,25,48,42,16,0,0,1,1,0.5998378816536072,0,0.29181302350716026,0.1621183463928668,208,478,0.08721174004192872,0.1629175187457396
3585019723,1,0,26,22,0,2324,None,None,None,26,15,46,16,214,42,188,254,0,0.2581755593803786,0,0.23235800344234078,0.28399311531841653,193,290,0.17481884057971014,0.1853035143769968
3584949196,1,1,26,22,7,2807,0,0,0,99,20,125,46,127,24,63,69,1,3.01389383683648,0,0.36337727110794443,0.1923762023512647,301,389,0.15102860010035124,0.1484732824427481
3584861781,1,0,26,22,7,2704,None,None,None,31,23,206,108,102,0,214,42,6,1.9970414201183435,1,0.5769230769230769,0.0665680473372781,336,500,0.24944320712694878,0.2717391304347826
3584558561,0,0,26,22,7,2206,0,0,0,99,24,127,131,125,63,46,114,12,3.1006346328195833,2,0.6799637352674525,0.027198549410698096,443,693,0.21226641111643507,0.27017543859649124
3584355220,0,1,26,22,7,1602,None,None,None,30,14,180,46,0,0,40,254,3,0.6741573033707865,1,0.7116104868913858,0.18726591760299627,312,370,0.12420382165605096,0.1345943979628956
3583074343,0,0,26,22,7,1808,10,7,2,26,16,214,0,36,100,254,60,3,1.0287610619469025,0,0.7632743362831859,0.19911504424778761,337,417,0.20215956808638272,0.20183930300096806
3582923972,1,0,26,22,7,2980,0,0,1,99,24,242,127,116,63,61,46,1,3.261744966442953,5,0.32214765100671144,0.18120805369127518,364,522,0.22276621787025705,0.2483349191246432
3582740385,0,1,26,22,7,2840,7,4,2,20,25,147,229,63,0,46,31,8,1.5422535211267605,2,0.6971830985915493,0.06338028169014084,329,576,0.1464826357969724,0.20549411344987514
3582294608,0,0,26,22,0,3057,None,None,None,98,25,242,121,127,235,29,210,3,5.5152109911678115,2,0.45142296368989204,0.09813542688910697,480,628,0.30245746691871456,0.2896678966789668
3581894080,1,0,26,22,7,2367,None,None,None,20,16,63,46,236,212,75,42,0,1.1660329531051965,4,0.1774397972116603,0.20278833967046894,212,310,0.1939615736505032,0.20038784744667099
3580803269,1,1,26,22,7,2574,4,0,0,84,20,46,180,0,267,181,254,1,0.5827505827505828,0,0.46620046620046623,0.25641025641025644,290,420,0.1695906432748538,0.1740571902196436
3580719451,0,1,26,22,7,1995,0,0,0,99,21,210,242,127,63,131,0,5,2.9473684210526314,3,0.6616541353383458,0.09022556390977443,420,559,0.17774016081252644,0.19815668202764977
3580645337,0,0,26,22,7,1572,0,0,0,99,21,127,210,242,53,63,46,10,3.931297709923664,4,0.7633587786259542,0.03816793893129771,551,732,0.2877284595300261,0.35551238465274404
3580296575,1,1,26,22,7,2702,10,6,0,27,21,0,180,46,1,108,0,1,1.5321983715766099,3,0.17764618800888232,0.15544041450777202,234,411,0.13402061855670103,0.14934593023255813
3580086159,1,1,26,22,7,2160,None,None,None,50,14,0,229,16,0,16,180,2,0.47222222222222215,0,0.3333333333333333,0.1111111111111111,196,275,0.12920237310481214,0.1530328324986088
3579794351,1,1,26,22,7,2499,10,16,4,30,16,40,180,46,254,0,0,1,0.8163265306122449,0,0.26410564225690275,0.19207683073229292,226,293,0.13622664255575648,0.13275940190303578
3578948035,1,0,26,22,7,2188,None,None,None,90,14,214,42,60,23,21,46,0,1.3711151736745886,0,0.1919561243144424,0.1919561243144424,199,257,0.17081545064377682,0.17566643882433355
3578531353,1,1,26,22,7,2490,5,12,1,90,18,108,218,214,16,0,46,2,1.5421686746987953,1,0.2891566265060241,0.0963855421686747,227,346,0.12513781697905182,0.14093686354378818
3578368180,1,0,26,22,7,3383,None,None,None,87,21,218,46,16,48,102,59,2,0.17735737511084837,1,0.5498078628436299,0.2483003251551877,250,339,0.1656726308813784,0.1485539000876424
3578236705,0,1,26,22,7,2371,None,None,None,20,23,214,263,187,88,22,46,3,1.3665120202446226,0,0.7085617882749895,0.20244622522142555,359,602,0.1462917685411573,0.1829787234042553
